date,employee_id,product_id,num_items
2024-01-12,1140,7791,9
2024-01-14,6916,2405,2
2024-01-14,3899,2793,4
2024-01-14,703,4465,5
2024-01-14,3131,4389,5
2024-01-14,2114,1455,9
2024-01-15,3728,4907,5
2024-01-15,7171,3912,8
2024-01-15,5692,9907,9
2024-01-16,8608,3087,1
2024-01-16,2290,704,2
2024-01-16,6218,6587,2
2024-01-16,6327,2399,2
2024-01-16,4334,3058,4
2024-01-16,7141,2622,5
2024-01-16,4550,5127,5
2024-01-16,4942,7718,7
2024-01-16,6943,9037,8
2024-01-16,756,9275,10
2024-01-17,5282,9927,4
2024-01-17,4870,7331,5
2024-01-17,4157,6259,7
2024-01-17,5595,5877,8
2024-01-17,4427,4208,8
2024-01-17,272,1638,10
2024-01-18,6353,3183,1
2024-01-18,9271,9002,2
2024-01-18,7761,9907,3
2024-01-18,3577,2764,6
2024-01-18,3192,9036,8
2024-01-18,9193,2647,8
2024-01-18,4183,3699,9
2024-01-18,6807,5157,9
2024-01-18,42,5008,9
2024-01-18,5790,3255,10
2024-01-19,9010,7219,2
2024-01-19,9194,6016,2
2024-01-19,950,7136,4
2024-01-19,6791,1115,4
2024-01-19,1762,2622,4
2024-01-19,5907,3645,8
2024-01-19,804,7139,9
2024-01-19,8280,3435,9
2024-01-19,1220,7297,10
2024-01-19,1276,1963,10
2024-01-20,8614,8183,1
2024-01-20,437,7398,8
2024-01-21,3613,9468,1
2024-01-21,5960,1650,2
2024-01-21,5303,3417,7
2024-01-21,675,4689,7
2024-01-22,5059,7287,3
2024-01-22,2175,4606,8
2024-01-22,3381,2112,9
2024-01-24,3267,3987,2
2024-01-24,1974,4920,2
2024-01-24,3835,5582,3
2024-01-24,1633,5751,3
2024-01-24,8099,4429,4
2024-01-24,995,9272,5
2024-01-24,5536,5812,5
2024-01-24,9687,2841,7
2024-01-24,6752,5810,8
2024-01-25,3105,2073,2
2024-01-25,7910,7967,3
2024-01-25,1812,8921,3
2024-01-25,788,9299,3
2024-01-25,5178,1263,4
2024-01-25,4840,7495,5
2024-01-25,2387,923,9
2024-01-26,4529,9930,3
2024-01-27,4010,5820,5
2024-01-27,8089,4429,5
2024-01-28,2684,520,5
2024-01-29,585,5376,3
2024-01-29,2290,1253,4
2024-01-29,3549,4134,8
2024-01-29,2114,992,9
2024-01-30,4890,887,1
2024-01-30,8280,582,2
2024-01-30,8733,5649,3
2024-01-30,4861,1191,3
2024-01-30,8239,6183,4
2024-01-30,1571,523,5
2024-01-30,6985,349,5
2024-01-30,7110,4320,7
2024-01-30,7668,3126,10
2024-01-31,966,3892,5
2024-01-31,5614,2932,7
2024-02-01,675,5733,2
2024-02-01,4312,8085,2
2024-02-01,8671,523,3
2024-02-01,3835,9846,3
2024-02-01,1038,1993,7
2024-02-01,7290,6124,7
2024-02-01,6353,3417,8
2024-02-02,5043,5130,6
2024-02-02,123,3497,7
2024-02-03,4702,4206,1
2024-02-03,3318,3862,7
2024-02-03,7267,3220,8
2024-02-03,8898,2242,9
2024-02-04,8310,3832,5
2024-02-04,7059,8588,8
2024-02-05,4210,7902,3
2024-02-05,8070,4613,5
2024-02-05,9219,6125,10
2024-02-06,948,9333,10
2024-02-07,2188,1332,1
2024-02-07,2742,8804,1
2024-02-07,3260,8593,1
2024-02-07,761,9907,2
2024-02-07,4990,2337,3
2024-02-07,8943,4197,8
2024-02-07,1138,54,9
2024-02-07,6016,8564,10
2024-02-07,2639,8103,10
2024-02-08,7218,9456,1
2024-02-08,9439,1444,3
2024-02-08,8789,2882,6
2024-02-08,9000,2649,9
2024-02-09,2758,9720,3
2024-02-09,1503,2939,4
2024-02-09,9061,366,4
2024-02-09,8333,4606,5
2024-02-09,6285,1749,5
2024-02-09,6676,3614,7
2024-02-09,6082,4320,9
2024-02-10,758,523,3
2024-02-10,3385,4870,3
2024-02-10,9175,7794,5
2024-02-11,9728,2649,2
2024-02-11,5736,2793,3
2024-02-11,883,9720,9
2024-02-11,3346,3368,9
2024-02-12,8388,704,2
2024-02-12,7020,6065,3
2024-02-12,5276,5138,4
2024-02-12,637,4773,4
2024-02-12,3200,3220,5
2024-02-12,7484,2637,5
2024-02-12,6803,3366,8
2024-02-12,7205,6759,10
2024-02-13,3674,7902,6
2024-02-13,1513,3702,7
2024-02-13,9053,7351,8
2024-02-13,9501,9932,10
2024-02-13,7983,9383,10
2024-02-13,4834,3881,10
2024-02-14,9056,1749,3
2024-02-14,6865,1253,4
2024-02-14,2052,1289,5
2024-02-15,5651,6288,2
2024-02-15,4666,8176,3
2024-02-15,3022,5812,3
2024-02-15,3105,2498,4
2024-02-15,4840,9160,7
2024-02-15,4545,967,8
2024-02-15,7411,2399,9
2024-02-16,4545,8658,2
2024-02-16,4754,9113,5
2024-02-16,446,6352,5
2024-02-16,6117,1324,6
2024-02-16,6099,3981,6
2024-02-16,7871,5064,7
2024-02-16,5454,3571,8
2024-02-16,5229,2158,8
2024-02-16,858,1342,8
2024-02-16,5624,4880,9
2024-02-19,3702,5733,3
2024-02-19,7085,9506,5
2024-02-19,7880,5173,8
2024-02-19,8892,5130,8
2024-02-19,4539,2801,9
2024-02-19,3105,2493,9
2024-02-20,7036,9299,1
2024-02-20,4438,2191,2
2024-02-20,2611,9846,2
2024-02-21,3947,5773,2
2024-02-21,7237,8033,3
2024-02-21,6558,2493,5
2024-02-22,1276,6807,9
2024-02-23,1528,3881,3
2024-02-23,4704,7791,4
2024-02-23,4278,5582,5
2024-02-24,7987,2493,2
2024-02-24,7421,3881,5
2024-02-24,9893,9207,10
2024-02-24,7905,4361,10
2024-02-25,4160,9679,2
2024-02-25,7692,5207,3
2024-02-25,1785,7685,5
2024-02-25,3656,54,6
2024-02-25,6496,6060,6
2024-02-25,2611,1516,8
2024-02-26,3764,6202,3
2024-02-26,2842,8290,3
2024-02-26,3711,7331,4
2024-02-26,9674,8739,5
2024-02-26,1571,4889,5
2024-02-26,5238,7823,6
2024-02-26,3212,9546,9
2024-02-26,1538,5127,10
2024-02-27,3732,9932,1
2024-02-27,7094,3734,3
2024-02-27,7911,8953,4
2024-02-27,7141,9159,4
2024-02-27,7184,8262,5
2024-02-28,3017,175,1
2024-02-28,6672,3881,5
2024-02-28,6128,2882,5
2024-02-28,2556,7205,5
2024-02-28,4835,2202,6
2024-02-28,5707,9492,6
2024-02-28,8510,6200,6
2024-02-28,4822,349,7
2024-02-28,6245,8872,8
2024-02-28,7419,3004,10
2024-03-01,9674,1423,5
2024-03-01,3290,4460,9
2024-03-02,8966,3468,1
2024-03-02,6013,7127,1
2024-03-02,1465,8839,5
2024-03-02,5976,8176,5
2024-03-02,368,6062,8
2024-03-02,2089,6183,9
2024-03-02,3001,5797,9
2024-03-02,3674,8927,9
2024-03-02,5795,7998,10
2024-03-03,9424,4438,4
2024-03-03,9951,8588,6
2024-03-04,7436,3044,1
2024-03-04,4549,2065,1
2024-03-04,9492,8843,2
2024-03-04,6103,8577,2
2024-03-04,8297,4845,4
2024-03-04,8233,8319,4
2024-03-04,8707,544,6
2024-03-04,5037,9905,7
2024-03-04,5455,3417,9
2024-03-04,5096,8953,10
2024-03-05,7185,6778,3
2024-03-05,7297,3280,10
2024-03-06,1728,3605,1
2024-03-06,4549,9280,7
2024-03-06,6292,9319,8
2024-03-06,5528,2317,10
2024-03-07,730,7127,1
2024-03-07,1292,7311,3
2024-03-07,4385,3699,7
2024-03-07,2989,5910,7
2024-03-08,3112,1188,3
2024-03-08,6506,9327,6
2024-03-08,1503,7616,6
2024-03-09,5536,9327,9
2024-03-09,5215,9216,9
2024-03-09,5563,6529,10
2024-03-09,1662,6759,10
2024-03-10,5873,4689,5
2024-03-10,2659,2278,6
2024-03-10,6623,4020,7
2024-03-10,5008,5797,8
2024-03-10,680,8564,10
2024-03-11,6940,7497,2
2024-03-11,7040,5281,5
2024-03-11,5370,7015,6
2024-03-11,2155,6438,10
2024-03-12,3810,1749,3
2024-03-12,5043,7136,3
2024-03-12,5431,663,10
2024-03-12,449,6408,10
2024-03-12,1297,429,10
2024-03-13,1536,9720,2
2024-03-13,5286,6124,3
2024-03-13,4469,1444,7
2024-03-14,6106,2703,1
2024-03-14,675,7184,5
2024-03-14,4621,6588,5
2024-03-14,795,3988,5
2024-03-14,6143,9707,7
2024-03-14,6169,2703,8
2024-03-14,1896,9707,9
2024-03-15,4365,9679,1
2024-03-15,7141,7312,2
2024-03-15,6125,5138,2
2024-03-15,637,793,3
2024-03-15,4131,2793,4
2024-03-15,637,9207,5
2024-03-15,532,2080,5
2024-03-15,7558,1227,10
2024-03-17,9239,1988,1
2024-03-17,5301,1263,8
2024-03-17,3831,2112,9
2024-03-17,3699,5043,10
2024-03-17,6452,2839,10
2024-03-18,7068,9638,7
2024-03-19,2290,9907,9
2024-03-20,9741,3571,1
2024-03-20,7519,8768,4
2024-03-20,4751,704,6
2024-03-20,3336,5945,6
2024-03-20,8112,5808,7
2024-03-20,9710,5207,8
2024-03-20,8333,6860,10
2024-03-20,7391,294,10
2024-03-21,5639,2037,5
2024-03-21,8205,5808,8
2024-03-21,4258,9467,8
2024-03-21,1888,1896,8
2024-03-21,3545,6314,9
2024-03-21,4024,4377,10
2024-03-22,7536,3571,1
2024-03-22,2347,3727,1
2024-03-22,3052,8839,6
2024-03-22,385,868,6
2024-03-22,3137,9081,7
2024-03-23,618,2317,1
2024-03-23,1864,4669,2
2024-03-23,8233,9707,3
2024-03-23,6295,2119,7
2024-03-23,8237,9638,9
2024-03-23,2662,7087,10
2024-03-24,5446,5314,2
2024-03-24,5855,2638,2
2024-03-24,6590,3362,4
2024-03-24,6452,22,5
2024-03-24,6590,3362,8
2024-03-24,5651,1716,10
2024-03-25,4183,9026,1
2024-03-25,1016,2591,2
2024-03-25,6106,6727,3
2024-03-25,1196,5293,5
2024-03-25,3559,8566,5
2024-03-25,1766,2722,6
2024-03-25,7008,3362,9
2024-03-25,8858,8739,10
2024-03-25,8387,669,10
2024-03-26,2405,2841,9
2024-03-26,7916,3226,9
2024-03-26,5624,4206,9
2024-03-27,5868,6147,2
2024-03-27,278,2882,6
2024-03-28,5243,2191,3
2024-03-28,2692,7882,7
2024-03-28,2758,6924,10
2024-03-29,212,7721,9
2024-03-30,928,6778,4
2024-03-31,3757,8416,4
2024-03-31,3736,7481,4
2024-03-31,7425,9474,4
2024-03-31,4854,9037,7
2024-03-31,7260,3615,7
2024-04-01,8671,747,9
2024-04-02,98,9299,5
2024-04-03,8761,9207,5
2024-04-03,8390,4717,5
2024-04-03,5708,7369,5
2024-04-03,9717,5949,7
2024-04-03,6917,5043,7
2024-04-03,4184,3220,7
2024-04-04,9932,1346,2
2024-04-04,7333,6806,3
2024-04-04,562,3832,4
2024-04-04,5840,2637,8
2024-04-04,2711,3552,8
2024-04-04,3421,7102,10
2024-04-04,5143,7878,10
2024-04-05,2759,2809,1
2024-04-05,4024,3734,1
2024-04-05,5778,7569,2
2024-04-05,7812,2112,3
2024-04-05,3352,5756,3
2024-04-05,2772,7320,5
2024-04-05,1418,6587,6
2024-04-05,3050,6888,9
2024-04-05,3013,5138,10
2024-04-06,909,9057,2
2024-04-06,5022,7074,2
2024-04-06,2052,5367,6
2024-04-07,6019,7566,5
2024-04-08,8377,9299,1
2024-04-08,7394,3497,4
2024-04-08,148,6924,4
2024-04-08,1998,4095,10
2024-04-10,4238,9057,4
2024-04-10,7598,738,7
2024-04-10,6428,5949,8
2024-04-10,9698,544,10
2024-04-11,4372,1638,1
2024-04-11,3015,8564,2
2024-04-11,5455,2493,4
2024-04-11,1407,563,5
2024-04-11,8878,3356,6
2024-04-11,6370,1892,9
2024-04-11,1820,319,9
2024-04-11,4380,9932,10
2024-04-11,3427,3435,10
2024-04-12,8607,8155,5
2024-04-12,7543,8201,6
2024-04-12,6731,5940,6
2024-04-12,6670,7312,7
2024-04-12,1619,7127,8
2024-04-13,53,9002,1
2024-04-14,8528,2939,2
2024-04-14,1515,4554,2
2024-04-14,7949,862,2
2024-04-15,9025,9546,3
2024-04-15,3845,806,3
2024-04-15,7837,7320,6
2024-04-15,9614,2191,7
2024-04-15,8912,6183,8
2024-04-15,445,4208,8
2024-04-15,3022,582,9
2024-04-15,9371,6062,9
2024-04-15,7577,3147,10
2024-04-15,3060,1056,10
2024-04-16,8233,7264,10
2024-04-17,5454,9492,1
2024-04-17,449,7087,1
2024-04-17,7213,9474,2
2024-04-17,6169,6587,2
2024-04-17,7784,3349,3
2024-04-17,920,7127,5
2024-04-17,8775,8632,9
2024-04-18,9524,8336,1
2024-04-18,3106,4451,1
2024-04-18,2454,1444,3
2024-04-18,4427,9637,4
2024-04-18,8317,3366,5
2024-04-18,6295,7564,8
2024-04-18,9538,9271,10
2024-04-19,3266,9927,3
2024-04-19,996,3118,4
2024-04-19,129,1649,5
2024-04-19,5317,7649,6
2024-04-19,4855,1188,7
2024-04-19,6607,3892,9
2024-04-20,5398,6861,1
2024-04-20,364,1609,1
2024-04-20,5887,7649,2
2024-04-20,423,7733,4
2024-04-20,8443,1542,6
2024-04-20,3104,8632,7
2024-04-20,5627,3532,7
2024-04-20,9357,9927,9
2024-04-20,7184,5029,9
2024-04-22,1057,4689,1
2024-04-22,5096,5127,2
2024-04-22,5240,4461,5
2024-04-22,6461,4554,5
2024-04-22,6295,6125,7
2024-04-22,3756,6438,7
2024-04-22,8390,6851,8
2024-04-22,7751,868,9
2024-04-23,8966,3222,1
2024-04-23,6612,2073,4
2024-04-23,6023,7863,6
2024-04-23,3324,6124,6
2024-04-23,1518,6319,6
2024-04-23,8419,1972,6
2024-04-23,4108,240,7
2024-04-23,8932,9628,9
2024-04-23,7008,563,10
2024-04-24,6275,467,3
2024-04-24,6117,9990,5
2024-04-24,3075,8416,6
2024-04-24,8370,8593,6
2024-04-24,554,3987,7
2024-04-24,3420,5154,8
2024-04-24,1375,8953,8
2024-04-24,1781,714,9
2024-04-24,6575,8588,9
2024-04-24,3992,2809,10
2024-04-25,5612,3636,1
2024-04-25,8987,4298,1
2024-04-25,8816,194,4
2024-04-25,2931,7840,4
2024-04-25,7721,1410,8
2024-04-25,2415,9531,8
2024-04-25,8434,733,9
2024-04-25,420,9471,10
2024-04-25,4042,954,10
2024-04-26,7008,8737,1
2024-04-26,9793,9383,1
2024-04-26,8562,2793,2
2024-04-26,5866,1444,3
2024-04-26,7937,7633,4
2024-04-26,3162,2234,4
2024-04-26,4880,6720,5
2024-04-26,7646,2914,5
2024-04-26,1461,5945,6
2024-04-27,256,9369,3
2024-04-27,4323,7536,3
2024-04-27,2097,9474,6
2024-04-28,4945,6588,10
2024-04-30,6548,9327,1
2024-04-30,3702,2073,2
2024-04-30,479,5702,2
2024-04-30,8584,7481,3
2024-04-30,9307,9369,4
2024-04-30,5305,9280,5
2024-04-30,1584,4237,5
2024-04-30,5651,5649,8
2024-04-30,398,6387,8
2024-04-30,7009,1056,10
2024-05-01,2989,9707,1
2024-05-01,2181,8060,2
2024-05-01,2803,5252,2
2024-05-01,6174,8470,3
2024-05-01,7557,276,5
2024-05-01,8196,3734,5
2024-05-01,4702,2317,10
2024-05-02,9396,5949,2
2024-05-02,4380,5293,4
2024-05-02,7074,3605,5
2024-05-02,4754,9950,9
2024-05-03,8350,6912,3
2024-05-03,3354,4920,10
2024-05-04,3052,2261,1
2024-05-04,9182,8155,3
2024-05-04,9262,240,4
2024-05-04,4040,8829,6
2024-05-04,9541,9216,6
2024-05-04,5976,7755,6
2024-05-04,3762,4298,8
2024-05-04,1693,1188,10
2024-05-05,1129,7882,9
2024-05-06,1678,7823,2
2024-05-06,5129,3300,9
2024-05-07,2055,9311,1
2024-05-07,354,5138,1
2024-05-07,8783,1993,1
2024-05-07,357,2808,5
2024-05-07,3552,9471,6
2024-05-07,5301,6309,9
2024-05-08,1704,43,1
2024-05-08,1236,2715,1
2024-05-08,7905,9327,1
2024-05-08,7524,742,4
2024-05-08,7979,3397,6
2024-05-08,342,1227,6
2024-05-08,961,5854,7
2024-05-08,8008,4987,9
2024-05-08,655,4004,9
2024-05-10,21,9698,1
2024-05-10,3762,7343,2
2024-05-10,7365,3179,3
2024-05-10,2828,7264,4
2024-05-10,5301,8470,6
2024-05-10,9733,3183,8
2024-05-10,6117,3397,9
2024-05-10,9406,9773,9
2024-05-11,6590,5121,2
2024-05-11,9710,6806,4
2024-05-11,805,5945,5
2024-05-11,898,4845,6
2024-05-11,5855,8612,6
2024-05-12,736,2914,6
2024-05-12,6692,2793,7
2024-05-13,7593,6778,1
2024-05-13,4401,9369,3
2024-05-14,7809,1515,1
2024-05-14,9351,2317,1
2024-05-14,596,9081,2
2024-05-14,3407,8482,2
2024-05-14,6290,582,4
2024-05-16,568,8176,6
2024-05-16,1557,2073,7
2024-05-17,9025,5993,1
2024-05-17,8387,5207,2
2024-05-17,3346,5367,2
2024-05-17,6719,9185,4
2024-05-17,5015,1892,5
2024-05-17,4688,1689,5
2024-05-17,4741,2158,6
2024-05-17,9175,2557,7
2024-05-17,7243,6147,7
2024-05-17,5583,7312,10
2024-05-19,9296,7242,2
2024-05-19,7796,783,4
2024-05-19,3336,9272,4
2024-05-19,4071,9113,7
2024-05-19,3052,9531,8
2024-05-19,4066,2267,9
2024-05-19,1138,6549,9
2024-05-19,7700,5127,9
2024-05-19,5598,5222,10
2024-05-20,8701,6529,3
2024-05-20,5153,5854,6
2024-05-20,4777,6438,6
2024-05-20,2736,3300,8
2024-05-20,178,2671,10
2024-05-21,9932,9503,2
2024-05-21,4034,2112,6
2024-05-21,4411,2808,10
2024-05-22,986,2203,5
2024-05-22,5043,4736,7
2024-05-22,2128,429,8
2024-05-22,3776,6691,8
2024-05-23,9194,7495,1
2024-05-23,3380,3417,2
2024-05-23,1536,5940,2
2024-05-23,1269,1516,2
2024-05-23,5556,3058,3
2024-05-23,205,8651,5
2024-05-23,3137,9214,6
2024-05-23,9559,9259,7
2024-05-23,3619,4197,10
2024-05-24,8933,4067,2
2024-05-24,7023,887,3
2024-05-24,2601,4234,5
2024-05-25,1414,1584,3
2024-05-25,3798,1455,4
2024-05-25,59,8118,5
2024-05-25,8973,5029,5
2024-05-25,3381,649,5
2024-05-25,7023,3645,6
2024-05-25,301,545,8
2024-05-25,3193,7398,9
2024-05-26,5095,6858,2
2024-05-26,3625,8872,7
2024-05-27,704,1516,1
2024-05-27,21,4736,2
2024-05-27,7702,5632,6
2024-05-27,758,6115,6
2024-05-27,8477,3569,7
2024-05-27,5318,8428,7
2024-05-28,709,8230,7
2024-05-29,89,6758,1
2024-05-29,1534,1974,1
2024-05-29,2274,360,1
2024-05-29,6098,6511,2
2024-05-29,6548,8829,3
2024-05-29,4304,534,3
2024-05-29,9164,9846,6
2024-05-30,5412,3913,1
2024-05-30,8285,2641,3
2024-05-30,8307,2191,3
2024-05-30,262,1900,4
2024-05-30,9118,3586,4
2024-05-30,2759,1698,5
2024-05-30,4550,2932,7
2024-05-30,9501,9637,8
2024-05-30,8996,9059,10
2024-05-31,9303,1047,1
2024-05-31,3733,4461,1
2024-05-31,5969,1342,8
2024-05-31,9214,3179,9
2024-05-31,5370,7967,10
2024-06-01,9761,4554,2
2024-06-01,5700,6062,2
2024-06-01,1533,5296,4
2024-06-01,686,1178,4
2024-06-01,2045,8326,5
2024-06-01,4606,2739,9
2024-06-01,1993,3532,10
2024-06-03,5123,873,1
2024-06-03,6517,36,1
2024-06-03,3029,7998,2
2024-06-03,375,801,4
2024-06-03,8968,4669,7
2024-06-03,6086,5854,8
2024-06-04,4202,6438,2
2024-06-04,6379,3913,3
2024-06-04,847,2557,5
2024-06-04,6919,5910,6
2024-06-04,9501,7139,6
2024-06-04,9633,194,8
2024-06-04,7069,8521,8
2024-06-04,523,5130,9
2024-06-07,3013,3636,2
2024-06-07,7728,4460,2
2024-06-07,8708,7143,2
2024-06-07,7498,8424,2
2024-06-07,4625,2875,3
2024-06-07,9676,339,7
2024-06-07,2530,6288,7
2024-06-07,4440,6065,8
2024-06-07,1038,9628,9
2024-06-08,6,7967,2
2024-06-08,7579,1716,3
2024-06-08,7159,9637,9
2024-06-09,6853,2647,4
2024-06-10,9271,4429,2
2024-06-10,9911,460,2
2024-06-10,4615,5376,4
2024-06-10,6454,352,5
2024-06-10,7093,4095,7
2024-06-10,4826,3387,7
2024-06-11,3772,4432,1
2024-06-11,7571,1788,2
2024-06-11,5937,7008,6
2024-06-11,3358,4212,7
2024-06-11,7672,7840,8
2024-06-13,5506,3771,3
2024-06-13,5213,9713,4
2024-06-14,5154,7685,1
2024-06-14,7521,3734,1
2024-06-14,3839,8457,3
2024-06-14,5081,1502,3
2024-06-14,7963,7425,3
2024-06-14,6174,2493,5
2024-06-14,354,1896,7
2024-06-14,5778,240,7
2024-06-14,7036,9950,7
2024-06-15,3684,8632,3
2024-06-15,6387,523,3
2024-06-15,6973,6845,4
2024-06-15,7593,5327,4
2024-06-15,1918,8061,6
2024-06-15,3999,6438,7
2024-06-15,7395,5962,8
2024-06-15,4678,8804,9
2024-06-15,4554,5489,9
2024-06-16,3831,8470,3
2024-06-16,5867,6301,5
2024-06-18,7451,5702,1
2024-06-18,6777,8976,4
2024-06-18,3736,485,5
2024-06-18,3477,9863,5
2024-06-18,7972,4554,9
2024-06-18,6386,4186,9
2024-06-19,6765,8558,3
2024-06-19,1461,3058,4
2024-06-19,4307,4845,5
2024-06-19,8955,36,6
2024-06-19,7561,7791,7
2024-06-20,3204,1423,1
2024-06-20,476,9990,3
2024-06-20,5490,9927,5
2024-06-20,8442,2722,5
2024-06-20,5155,7536,8
2024-06-20,4314,806,9
2024-06-20,8541,3599,10
2024-06-21,7134,3981,10
2024-06-23,5080,2400,2
2024-06-23,8946,3771,2
2024-06-23,3879,9932,7
2024-06-23,9786,2405,9
2024-06-24,9100,5754,2
2024-06-24,3011,3441,4
2024-06-24,5052,9503,4
2024-06-24,847,7029,10
2024-06-25,7113,2086,3
2024-06-25,6360,6692,6
2024-06-25,3561,4332,7
2024-06-26,9455,4229,1
2024-06-26,4930,923,3
2024-06-26,1448,6587,5
2024-06-26,2353,6144,6
2024-06-26,9177,5612,7
2024-06-26,7200,9990,8
2024-06-26,3385,7015,8
2024-06-26,2289,3255,8
2024-06-26,9911,4095,9
2024-06-27,2556,793,4
2024-06-27,4009,6806,4
2024-06-27,2844,2234,5
2024-06-27,9403,8592,5
2024-06-27,5211,1689,6
2024-06-27,9010,7120,8
2024-06-27,4042,3727,9
2024-06-28,4304,3226,3
2024-06-28,9712,5138,3
2024-06-28,9779,3493,3
2024-06-28,4829,9548,3
2024-06-28,7589,5690,4
2024-06-28,7978,7101,9
2024-06-28,7038,6109,9
2024-06-28,1573,3226,10
2024-06-28,1238,309,10
2024-06-29,2888,3087,3
2024-06-29,8305,8566,5
2024-06-29,4421,6664,7
2024-06-29,4756,5514,7
2024-06-29,6019,975,7
2024-06-29,7149,7040,8
2024-06-29,9709,582,9
2024-06-29,3019,9063,9
2024-06-30,8474,194,2
2024-06-30,8231,4987,6
2024-06-30,5063,9465,7
2024-06-30,6829,5173,7
2024-06-30,4316,5008,9
2024-06-30,7640,9791,10
2024-07-01,7979,1972,3
2024-07-01,9654,5877,8
2024-07-01,2357,6861,9
2024-07-02,6940,6387,2
2024-07-02,6843,3222,4
2024-07-02,8471,4388,5
2024-07-02,3287,6587,7
2024-07-02,563,334,8
2024-07-03,8199,3397,1
2024-07-03,3039,5962,3
2024-07-03,4558,2659,4
2024-07-03,1443,8482,7
2024-07-04,3889,2044,1
2024-07-04,5324,6762,5
2024-07-04,1851,6810,8
2024-07-04,793,4870,10
2024-07-04,3708,7127,10
2024-07-05,9508,4197,4
2024-07-05,3115,71,8
2024-07-06,6855,5008,1
2024-07-06,3064,3407,1
2024-07-06,9986,6778,2
2024-07-06,3422,7219,4
2024-07-06,3964,9825,4
2024-07-06,4858,6008,6
2024-07-06,2611,2932,7
2024-07-06,8072,6692,9
2024-07-06,1335,1502,9
2024-07-07,6246,5984,3
2024-07-07,3755,3832,3
2024-07-07,5225,710,4
2024-07-08,6404,2022,3
2024-07-08,8760,9465,4
2024-07-08,8534,6125,9
2024-07-09,9375,5649,1
2024-07-09,7403,2080,2
2024-07-09,2734,5940,3
2024-07-09,1206,9825,3
2024-07-09,9547,9825,4
2024-07-09,6821,5812,8
2024-07-11,1611,4766,2
2024-07-11,6096,729,5
2024-07-11,3360,5216,8
2024-07-12,8056,485,3
2024-07-12,6073,3578,5
2024-07-12,3964,4950,5
2024-07-12,7910,1781,6
2024-07-12,8584,649,7
2024-07-12,360,5154,7
2024-07-12,8270,862,9
2024-07-12,92,6438,10
2024-07-13,2844,2022,3
2024-07-13,3545,2557,7
2024-07-13,7738,1455,10
2024-07-14,512,7733,1
2024-07-14,7812,8457,3
2024-07-14,8449,2073,3
2024-07-14,9194,5949,3
2024-07-14,7957,337,5
2024-07-14,6875,6742,6
2024-07-14,4704,4861,9
2024-07-14,5536,7994,9
2024-07-14,758,5854,10
2024-07-15,8901,8865,9
2024-07-16,6105,2203,3
2024-07-16,4402,9679,6
2024-07-16,1147,474,7
2024-07-16,7451,8230,10
2024-07-17,4976,7331,1
2024-07-17,475,793,2
2024-07-17,3164,2342,2
2024-07-17,7318,6888,4
2024-07-17,8991,6450,6
2024-07-17,7349,6845,9
2024-07-17,3625,3220,9
2024-07-17,324,9807,10
2024-07-18,2828,8927,3
2024-07-18,7204,3734,3
2024-07-18,3161,1780,3
2024-07-18,6517,450,3
2024-07-18,7663,2022,4
2024-07-18,3674,6511,8
2024-07-18,8963,3362,9
2024-07-19,1274,975,1
2024-07-19,699,6200,2
2024-07-19,4562,5138,4
2024-07-19,8608,6314,5
2024-07-19,6088,844,7
2024-07-19,714,4134,8
2024-07-19,2974,4536,9
2024-07-19,9786,3441,10
2024-07-19,3273,7566,10
2024-07-20,779,4465,3
2024-07-20,5238,3645,3
2024-07-20,512,3493,4
2024-07-20,8955,5812,5
2024-07-20,3955,5064,7
2024-07-20,7245,6200,10
2024-07-21,2716,3974,5
2024-07-21,4549,3159,5
2024-07-21,7892,3300,6
2024-07-21,7184,747,6
2024-07-21,2873,5052,8
2024-07-21,3780,544,9
2024-07-21,3227,8230,9
2024-07-21,8467,2202,10
2024-07-21,2558,366,10
2024-07-22,3343,6807,1
2024-07-22,6999,1915,1
2024-07-23,1238,862,2
2024-07-23,1593,7536,3
2024-07-23,4970,9259,4
2024-07-23,9357,1237,6
2024-07-23,7213,918,9
2024-07-23,9696,5808,10
2024-07-24,7474,5773,3
2024-07-24,9821,9471,8
2024-07-24,1739,9260,10
2024-07-24,3015,3636,10
2024-07-25,2838,4634,5
2024-07-26,7899,6062,2
2024-07-26,7894,2872,7
2024-07-26,3148,5582,7
2024-07-26,9195,1751,7
2024-07-26,2915,9057,7
2024-07-26,4115,7649,10
2024-07-27,3523,9863,1
2024-07-27,585,4095,3
2024-07-27,3810,5812,4
2024-07-27,1846,4032,5
2024-07-27,899,9275,6
2024-07-27,9194,3615,6
2024-07-27,1198,7755,7
2024-07-27,5358,4870,7
2024-07-27,6793,8889,9
2024-07-27,6623,3988,10
2024-07-28,703,1664,1
2024-07-28,2138,450,5
2024-07-28,5842,8874,6
2024-07-29,1396,5612,1
2024-07-29,3139,8834,5
2024-07-30,8670,6851,6
2024-07-31,8294,4020,2
2024-07-31,808,2065,5
2024-07-31,8932,5910,6
2024-07-31,2089,892,6
2024-07-31,5293,2809,6
2024-07-31,4046,2074,10
2024-08-01,5043,7998,2
2024-08-01,460,5940,7
2024-08-01,4966,1473,10
2024-08-03,8878,4961,1
2024-08-03,6272,8496,2
2024-08-03,4069,3912,3
2024-08-03,6485,6720,5
2024-08-03,2586,3913,7
2024-08-03,872,8085,8
2024-08-03,178,9327,9
2024-08-03,3577,4953,9
2024-08-03,7491,4438,10
